"","Edad","IdSexo","IdNivelEducativo","IdTipoDeEmpresa","IdProvincia","IdPuesto","MesesDeExperiencia","IdTecnologiaPrincipal","CargaLaboral","SalarioNetoPorHora"
"26180",41,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Líder de Garantía de Calidad (QA)",96,".Net","Full Time",750
"26182",30,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Lider de Proyecto",96,".Net","Full Time",1000
"26184",35,"Femenino","Universitario completo","Soy independiente / freelance","Córdoba","Gerente de Proyectos",60,".Net","Part Time",1350
"26185",35,"Masculino","Universitario completo","Mi propia empresa","Córdoba","Desarrollador de software / Programador",60,"Genexus","Part Time",333.333333333333
"26186",32,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Desarrollador BI",6,"Pentaho","Full Time",450
"26187",44,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Analista Funcional",144,"ERP","Full Time",675
"26188",44,"Femenino","Terciario completo","Una empresa privada","Buenos Aires","Analista Funcional",144,"RPG","Full Time",578.947368421053
"26189",54,"Masculino","Universitario completo","Una empresa privada","GBA Zona Norte","Gerente de Proyectos",144,"SAP","Full Time",750
"26191",34,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,"Java","Full Time",630
"26192",29,"Masculino","Universitario en curso o incompleto","Una empresa privada","Sante Fe","Administrador de Almacenamiento (Storage)",36,".Net","Full Time",277.777777777778
"26193",39,"Masculino","Terciario en curso o incompleto","Una empresa privada","GBA Zona Oeste","Administrador de Base de Datos",60,"Oracle","Full Time",711.111111111111
"26195",54,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Gerente de Sistemas",144,"Oracle","Full Time",1222.22222222222
"26196",31,"Masculino","No informa","Una empresa privada","Costa Atlántica","Jefe de Sistemas",96,".Net","Full Time",625
"26197",30,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,"SAP","Full Time",533.75
"26198",39,"Masculino","Universitario completo","Un organismo estatal","Capital Federal","Desarrollador de software / Programador",144,".Net","Full Time",1300
"26199",33,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Jefe de Desarrollo",96,".Net","Extra Time",833.333333333333
"26200",41,"Masculino","Universitario completo","Una empresa privada","GBA Zona Sur","Desarrollador de software / Programador",144,"VisualBasic","Full Time",622.222222222222
"26201",29,"Masculino","Universitario completo","Otro","Córdoba","Desarrollador de software / Programador",60,".Net","Full Time",487.5
"26202",40,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Scrum Master",96,"Genexus","Full Time",687.5
"26204",53,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",144,"C","Full Time",644.444444444444
"26206",53,"Masculino","Universitario completo","Una empresa privada","Chaco","Gerente de Sistemas",60,"MSSQLServer","Full Time",666.666666666667
"26208",29,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",96,".Net","Full Time",737.5
"26209",28,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Analista Funcional",12,"Otro","Full Time",510
"26210",53,"Masculino","Master o postgrado completo","Mi propia empresa","Capital Federal","Consultor TI",96,"Otro","Part Time",833.333333333333
"26211",34,"Masculino","Terciario en curso o incompleto","Una empresa privada","Sante Fe","Administrador de Servidores",60,"Windows","Full Time",425
"26212",45,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Supervisor de Infraestructura",144,"Otro","Full Time",600
"26215",25,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",12,"Oracle","Full Time",415
"26216",35,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Analista de Garantía de Calidad (QA)",144,"Windows","Full Time",625
"26217",29,"Masculino","Universitario completo","Una empresa privada","Sante Fe","Desarrollador de software / Programador",60,"C","Full Time",495.555555555556
"26218",35,"Masculino","Universitario en curso o incompleto","Mi propia empresa","GBA Zona Norte","Líder de Soporte Técnico",96,"Windows","Full Time",325
"26219",36,"Masculino","Universitario en curso o incompleto","Mi propia empresa","Capital Federal","Analista Funcional",60,"SAP","Full Time",725
"26220",37,"Masculino","Universitario completo","Una empresa privada","GBA Zona Norte","Jefe de Sistemas",96,"Java","Full Time",875
"26221",36,"Masculino","Universitario en curso o incompleto","Una empresa privada","Córdoba","Analista BI",96,"Microstrategy","Full Time",727.272727272727
"26222",55,"Femenino","Universitario completo","Soy independiente / freelance","Capital Federal","Administrador de Almacenamiento (Storage)",60,"MySql Server","Part Time",700
"26223",27,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,"PHP","Full Time",425
"26224",37,"Masculino","Universitario en curso o incompleto","Una empresa privada","Mendoza","Desarrollador de software / Programador",60,"PHP","Part Time",500
"26225",45,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",144,".Net","Full Time",800
"26227",34,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Líder de Garantía de Calidad (QA)",96,"Ruby","Full Time",775
"26228",36,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Analista de Seguridad Informática",144,"Otro","Full Time",688.15
"26230",48,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Analista de Testeo",96,".Net","Full Time",587.5
"26231",37,"Masculino","Universitario en curso o incompleto","Una empresa privada","Córdoba","Administrador de Sistemas",96,"Javascsript","Full Time",322.222222222222
"26234",35,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Consultor TI",60,"SAP","Full Time",675
"26235",30,"Masculino","Secundario completo","Una empresa privada","Córdoba","Soporte de Aplicación",12,"Otro","Full Time",337.5
"26236",44,"Masculino","Universitario completo","Una empresa privada","Tucumán","Jefe de Sistemas",144,"Oracle","Full Time",625
"26237",30,"Femenino","Universitario en curso o incompleto","Una empresa privada","Buenos Aires","Desarrollador de software / Programador",36,"Java","Part Time",434.285714285714
"26238",32,"Masculino","Universitario completo","Una empresa privada","Córdoba","Desarrollador de software / Programador",96,".Net","Full Time",1250
"26239",32,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",96,"Oracle","Full Time",550
"26240",44,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Jefe de Comunicaciones",60,"CISCO","Full Time",1088.88888888889
"26241",35,"Masculino","Secundario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,".Net","Full Time",758.444444444444
"26242",50,"Masculino","Terciario completo","Una empresa privada","Córdoba","Soporte de Aplicación",144,"Linux","Full Time",644.45
"26243",49,"Masculino","Universitario completo","Una empresa privada","GBA Zona Norte","Lider de Proyecto",144,"AS/400","Full Time",625
"26244",26,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Oeste","Desarrollador de software / Programador",12,".Net","Full Time",498
"26245",24,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Norte","Administrador de Almacenamiento (Storage)",0,".Net","Part Time",275
"26246",39,"Masculino","Universitario en curso o incompleto","Mi propia empresa","Capital Federal","Desarrollador de software / Programador",144,".Net","Full Time",375
"26247",35,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Gerente de Proyectos",36,"SAP","Full Time",725
"26248",37,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Analista de Procesos",144,"SAP","Extra Time",400
"26249",44,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",96,"C++","Full Time",700
"26250",28,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Líder de Garantía de Calidad (QA)",60,"Otro","Full Time",590
"26251",30,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",0,".Net","Extra Time",408.163265306122
"26252",38,"Masculino","Universitario completo","Una empresa privada","Corrientes","Administrador de Servidores",144,"VMWare","Extra Time",586.95652173913
"26253",39,"Masculino","Master o postgrado en curso o incompleto","Una empresa privada","GBA Zona Norte","Gerente de Tecnología",144,"Windows","Full Time",688.888888888889
"26254",32,"Masculino","Universitario completo","Una empresa privada","Córdoba","Lider Técnico",96,"Java","Full Time",705
"26255",36,"Masculino","Terciario completo","Mi propia empresa","Córdoba","Administrador de Almacenamiento (Storage)",96,".Net","Full Time",450
"26256",29,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Soporte Técnico",60,"MySql Server","Full Time",425
"26257",28,"Masculino","Secundario en curso o incompleto","Soy independiente / freelance","Capital Federal","Administrador de Almacenamiento (Storage)",96,".Net","Very Extra Time",360
"26258",24,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",12,".Net","Full Time",259.111111111111
"26259",36,"Masculino","Master o postgrado completo","Una empresa privada","Capital Federal","Gerente de Tecnología",36,"Windows","Extra Time",800
"26260",42,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Gerente Regional de IT",144,"Windows","Full Time",1000
"26261",45,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Gerente de Proyectos",144,"Oracle","Full Time",897.5
"26262",38,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Servidores",96,"Linux","Full Time",625
"26264",31,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,"SAP","Full Time",575
"26265",27,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Lider Técnico",60,"Java","Full Time",570
"26266",25,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Norte","Administrador de Almacenamiento (Storage)",36,".Net","Full Time",333.333333333333
"26267",48,"Masculino","Master o postgrado completo","Una empresa privada","Capital Federal","Jefe de Desarrollo",144,"SAP","Full Time",1425
"26268",27,"Masculino","Master o postgrado en curso o incompleto","Una empresa privada","Capital Federal","Soporte Técnico",60,".Net","Full Time",450
"26269",29,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Lider de Proyecto",36,"C++","Full Time",525
"26270",37,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Analista Funcional",36,"SAP","Full Time",844.444444444444
"26271",37,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Responsable de Infraestructura",144,"Windows","Full Time",900
"26272",36,"Femenino","Universitario en curso o incompleto","Mi propia empresa","Córdoba","Analista Funcional",96,"Otro","Full Time",487.5
"26274",54,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",144,"Visual FoxPro","Full Time",744.186046511628
